id,participant_id,session_id,task_type,trial_number,timestamp,viewport_width,viewport_height,device_pixel_ratio,trajectory,total_taps,total_hold_time_ms,release_delay_ms,released_early,hold_target_duration_ms,trial_start_time,trial_end_time,start_x,start_y,target_x,target_y,total_tap_time_ms,taps,akinetic_delay_hold,hold_events,initiation_delay,movement_time_ms,start_radius,target_radius
078f77fc-4f19-46a5-bd1c-4971060d0b1e,b20226a8-b263-44ef-9ff3-aad04b5546bd,5c7223cb-90e7-4f54-953a-a8a843ee87ce,hold,2,2026-07-29 18:39:15.09+00,820,1056,2,,,144,,true,5000,,,,,410,605.265625,,,2783,"[{""t"":1785350354945,""x"":422,""y"":653,""event"":""start"",""force"":0},{""t"":1785350352162,""event"":""akinetic_delay"",""value_ms"":2783},{""t"":1785350354961,""x"":496,""y"":390,""event"":""move"",""force"":0},{""t"":1785350354978,""x"":495,""y"":387,""event"":""move"",""force"":0},{""t"":1785350354995,""x"":405,""y"":647,""event"":""move"",""force"":0},{""t"":1785350355012,""x"":395,""y"":646,""event"":""move"",""force"":0},{""t"":1785350355029,""x"":387,""y"":646,""event"":""move"",""force"":0},{""t"":1785350355046,""x"":385,""y"":646,""event"":""move"",""force"":0},{""t"":1785350355063,""x"":394,""y"":646,""event"":""move"",""force"":0},{""t"":1785350355080,""x"":406,""y"":646,""event"":""move"",""force"":0},{""t"":1785350355089,""x"":406,""y"":646,""event"":""end"",""force"":0}]",3122,,,60
0dfdba01-bc13-4d1f-970a-034868890cf8,b20226a8-b263-44ef-9ff3-aad04b5546bd,5c7223cb-90e7-4f54-953a-a8a843ee87ce,hold,1,2026-07-29 18:39:09.041+00,820,1056,2,,,146,,true,5000,,,,,410,605.265625,,,865,"[{""t"":1785350348894,""x"":406,""y"":647,""event"":""start"",""force"":0},{""t"":1785350348029,""event"":""akinetic_delay"",""value_ms"":865},{""t"":1785350348911,""x"":406,""y"":647,""event"":""move"",""force"":0},{""t"":1785350348928,""x"":406,""y"":647,""event"":""move"",""force"":0},{""t"":1785350348945,""x"":400,""y"":641,""event"":""move"",""force"":0},{""t"":1785350348962,""x"":400,""y"":637,""event"":""move"",""force"":0},{""t"":1785350348979,""x"":406,""y"":633,""event"":""move"",""force"":0},{""t"":1785350348996,""x"":415,""y"":630,""event"":""move"",""force"":0},{""t"":1785350349013,""x"":420,""y"":629,""event"":""move"",""force"":0},{""t"":1785350349030,""x"":420,""y"":629,""event"":""move"",""force"":0},{""t"":1785350349040,""x"":420,""y"":629,""event"":""end"",""force"":0}]",38136,,,60
0e891c5f-3a84-4833-b064-09f5dd817628,b20226a8-b263-44ef-9ff3-aad04b5546bd,5c7223cb-90e7-4f54-953a-a8a843ee87ce,drag,1,2026-07-29 18:34:56.2+00,820,1056,2,"[{""t"":1785350091266,""x"":149,""y"":385,""id"":-36918777,""force"":0},{""t"":1785350091400,""x"":151,""y"":368,""id"":-36918777,""force"":0},{""t"":1785350091415,""x"":153,""y"":368,""id"":-36918777,""force"":0},{""t"":1785350091431,""x"":154,""y"":368,""id"":-36918777,""force"":0},{""t"":1785350091448,""x"":155,""y"":369,""id"":-36918777,""force"":0},{""t"":1785350091464,""x"":156,""y"":371,""id"":-36918777,""force"":0},{""t"":1785350091481,""x"":159,""y"":374,""id"":-36918777,""force"":0},{""t"":1785350091498,""x"":163,""y"":378,""id"":-36918777,""force"":0},{""t"":1785350091515,""x"":168,""y"":382,""id"":-36918777,""force"":0},{""t"":1785350091531,""x"":173,""y"":384,""id"":-36918777,""force"":0},{""t"":1785350091548,""x"":179,""y"":386,""id"":-36918777,""force"":0},{""t"":1785350091565,""x"":184,""y"":388,""id"":-36918777,""force"":0},{""t"":1785350091581,""x"":188,""y"":389,""id"":-36918777,""force"":0},{""t"":1785350091598,""x"":191,""y"":392,""id"":-36918777,""force"":0},{""t"":1785350091615,""x"":193,""y"":396,""id"":-36918777,""force"":0},{""t"":1785350091631,""x"":197,""y"":399,""id"":-36918777,""force"":0},{""t"":1785350091648,""x"":200,""y"":404,""id"":-36918777,""force"":0},{""t"":1785350091665,""x"":205,""y"":408,""id"":-36918777,""force"":0},{""t"":1785350091681,""x"":210,""y"":412,""id"":-36918777,""force"":0},{""t"":1785350091698,""x"":214,""y"":416,""id"":-36918777,""force"":0},{""t"":1785350091715,""x"":217,""y"":419,""id"":-36918777,""force"":0},{""t"":1785350091731,""x"":220,""y"":422,""id"":-36918777,""force"":0},{""t"":1785350091748,""x"":224,""y"":426,""id"":-36918777,""force"":0},{""t"":1785350091765,""x"":227,""y"":430,""id"":-36918777,""force"":0},{""t"":1785350091782,""x"":231,""y"":435,""id"":-36918777,""force"":0},{""t"":1785350091798,""x"":235,""y"":440,""id"":-36918777,""force"":0},{""t"":1785350091815,""x"":240,""y"":445,""id"":-36918777,""force"":0},{""t"":1785350091832,""x"":246,""y"":450,""id"":-36918777,""force"":0},{""t"":1785350091848,""x"":252,""y"":455,""id"":-36918777,""force"":0},{""t"":1785350091865,""x"":258,""y"":461,""id"":-36918777,""force"":0},{""t"":1785350091882,""x"":262,""y"":466,""id"":-36918777,""force"":0},{""t"":1785350091898,""x"":267,""y"":471,""id"":-36918777,""force"":0},{""t"":1785350091915,""x"":271,""y"":477,""id"":-36918777,""force"":0},{""t"":1785350091932,""x"":276,""y"":482,""id"":-36918777,""force"":0},{""t"":1785350091948,""x"":280,""y"":488,""id"":-36918777,""force"":0},{""t"":1785350091965,""x"":285,""y"":493,""id"":-36918777,""force"":0},{""t"":1785350091982,""x"":291,""y"":499,""id"":-36918777,""force"":0},{""t"":1785350091998,""x"":297,""y"":506,""id"":-36918777,""force"":0},{""t"":1785350092015,""x"":302,""y"":512,""id"":-36918777,""force"":0},{""t"":1785350092031,""x"":307,""y"":519,""id"":-36918777,""force"":0},{""t"":1785350092048,""x"":313,""y"":527,""id"":-36918777,""force"":0},{""t"":1785350092065,""x"":318,""y"":533,""id"":-36918777,""force"":0},{""t"":1785350092081,""x"":324,""y"":540,""id"":-36918777,""force"":0},{""t"":1785350092098,""x"":332,""y"":546,""id"":-36918777,""force"":0},{""t"":1785350092115,""x"":340,""y"":551,""id"":-36918777,""force"":0},{""t"":1785350092132,""x"":347,""y"":556,""id"":-36918777,""force"":0},{""t"":1785350092148,""x"":354,""y"":561,""id"":-36918777,""force"":0},{""t"":1785350092165,""x"":360,""y"":567,""id"":-36918777,""force"":0},{""t"":1785350092181,""x"":365,""y"":572,""id"":-36918777,""force"":0},{""t"":1785350092198,""x"":371,""y"":578,""id"":-36918777,""force"":0},{""t"":1785350092215,""x"":376,""y"":583,""id"":-36918777,""force"":0},{""t"":1785350092232,""x"":382,""y"":588,""id"":-36918777,""force"":0},{""t"":1785350092248,""x"":387,""y"":593,""id"":-36918777,""force"":0},{""t"":1785350092265,""x"":393,""y"":597,""id"":-36918777,""force"":0},{""t"":1785350092281,""x"":398,""y"":601,""id"":-36918777,""force"":0},{""t"":1785350092298,""x"":403,""y"":605,""id"":-36918777,""force"":0},{""t"":1785350092315,""x"":407,""y"":609,""id"":-36918777,""force"":0},{""t"":1785350092332,""x"":411,""y"":614,""id"":-36918777,""force"":0},{""t"":1785350092348,""x"":414,""y"":619,""id"":-36918777,""force"":0},{""t"":1785350092365,""x"":418,""y"":624,""id"":-36918777,""force"":0},{""t"":1785350092382,""x"":423,""y"":629,""id"":-36918777,""force"":0},{""t"":1785350092398,""x"":427,""y"":634,""id"":-36918777,""force"":0},{""t"":1785350092415,""x"":432,""y"":638,""id"":-36918777,""force"":0},{""t"":1785350092432,""x"":437,""y"":642,""id"":-36918777,""force"":0},{""t"":1785350092448,""x"":442,""y"":645,""id"":-36918777,""force"":0},{""t"":1785350092465,""x"":446,""y"":647,""id"":-36918777,""force"":0},{""t"":1785350092481,""x"":450,""y"":649,""id"":-36918777,""force"":0},{""t"":1785350092498,""x"":453,""y"":651,""id"":-36918777,""force"":0},{""t"":1785350092515,""x"":456,""y"":653,""id"":-36918777,""force"":0},{""t"":1785350092532,""x"":459,""y"":656,""id"":-36918777,""force"":0},{""t"":1785350092548,""x"":463,""y"":660,""id"":-36918777,""force"":0},{""t"":1785350092565,""x"":467,""y"":665,""id"":-36918777,""force"":0},{""t"":1785350092582,""x"":471,""y"":669,""id"":-36918777,""force"":0},{""t"":1785350092598,""x"":475,""y"":673,""id"":-36918777,""force"":0},{""t"":1785350092615,""x"":478,""y"":677,""id"":-36918777,""force"":0},{""t"":1785350092632,""x"":482,""y"":680,""id"":-36918777,""force"":0},{""t"":1785350092648,""x"":486,""y"":682,""id"":-36918777,""force"":0},{""t"":1785350092665,""x"":489,""y"":684,""id"":-36918777,""force"":0},{""t"":1785350092682,""x"":491,""y"":687,""id"":-36918777,""force"":0},{""t"":1785350092698,""x"":495,""y"":690,""id"":-36918777,""force"":0},{""t"":1785350092715,""x"":499,""y"":694,""id"":-36918777,""force"":0},{""t"":1785350092732,""x"":504,""y"":698,""id"":-36918777,""force"":0},{""t"":1785350092748,""x"":510,""y"":702,""id"":-36918777,""force"":0},{""t"":1785350092765,""x"":515,""y"":706,""id"":-36918777,""force"":0},{""t"":1785350092781,""x"":521,""y"":710,""id"":-36918777,""force"":0},{""t"":1785350092798,""x"":526,""y"":714,""id"":-36918777,""force"":0},{""t"":1785350092815,""x"":531,""y"":718,""id"":-36918777,""force"":0},{""t"":1785350092831,""x"":535,""y"":721,""id"":-36918777,""force"":0},{""t"":1785350092848,""x"":539,""y"":725,""id"":-36918777,""force"":0},{""t"":1785350092865,""x"":543,""y"":728,""id"":-36918777,""force"":0},{""t"":1785350092882,""x"":548,""y"":731,""id"":-36918777,""force"":0},{""t"":1785350092898,""x"":554,""y"":735,""id"":-36918777,""force"":0},{""t"":1785350092915,""x"":560,""y"":740,""id"":-36918777,""force"":0},{""t"":1785350092931,""x"":566,""y"":744,""id"":-36918777,""force"":0},{""t"":1785350092948,""x"":574,""y"":749,""id"":-36918777,""force"":0},{""t"":1785350092965,""x"":580,""y"":753,""id"":-36918777,""force"":0},{""t"":1785350092982,""x"":585,""y"":757,""id"":-36918777,""force"":0},{""t"":1785350092998,""x"":589,""y"":760,""id"":-36918777,""force"":0},{""t"":1785350093015,""x"":593,""y"":762,""id"":-36918777,""force"":0},{""t"":1785350093032,""x"":597,""y"":765,""id"":-36918777,""force"":0},{""t"":1785350093048,""x"":601,""y"":767,""id"":-36918777,""force"":0},{""t"":1785350093065,""x"":606,""y"":770,""id"":-36918777,""force"":0},{""t"":1785350093082,""x"":612,""y"":774,""id"":-36918777,""force"":0},{""t"":1785350093098,""x"":619,""y"":778,""id"":-36918777,""force"":0},{""t"":1785350093115,""x"":624,""y"":783,""id"":-36918777,""force"":0},{""t"":1785350093132,""x"":629,""y"":787,""id"":-36918777,""force"":0},{""t"":1785350093148,""x"":634,""y"":791,""id"":-36918777,""force"":0},{""t"":1785350093165,""x"":638,""y"":795,""id"":-36918777,""force"":0},{""t"":1785350093182,""x"":642,""y"":798,""id"":-36918777,""force"":0},{""t"":1785350093198,""x"":646,""y"":800,""id"":-36918777,""force"":0},{""t"":1785350093215,""x"":650,""y"":802,""id"":-36918777,""force"":0},{""t"":1785350093232,""x"":654,""y"":804,""id"":-36918777,""force"":0},{""t"":1785350093248,""x"":658,""y"":807,""id"":-36918777,""force"":0},{""t"":1785350093265,""x"":662,""y"":810,""id"":-36918777,""force"":0},{""t"":1785350093282,""x"":666,""y"":813,""id"":-36918777,""force"":0},{""t"":1785350093298,""x"":668,""y"":816,""id"":-36918777,""force"":0},{""t"":1785350093315,""x"":672,""y"":819,""id"":-36918777,""force"":0},{""t"":1785350093332,""x"":675,""y"":821,""id"":-36918777,""force"":0},{""t"":1785350093348,""x"":680,""y"":823,""id"":-36918777,""force"":0},{""t"":1785350093365,""x"":683,""y"":825,""id"":-36918777,""force"":0},{""t"":1785350093382,""x"":688,""y"":825,""id"":-36918777,""force"":0},{""t"":1785350093398,""x"":691,""y"":826,""id"":-36918777,""force"":0},{""t"":1785350093415,""x"":692,""y"":828,""id"":-36918777,""force"":0},{""t"":1785350093432,""x"":694,""y"":830,""id"":-36918777,""force"":0},{""t"":1785350093448,""x"":694,""y"":832,""id"":-36918777,""force"":0},{""t"":1785350093465,""x"":694,""y"":833,""id"":-36918777,""force"":0},{""t"":1785350093481,""x"":694,""y"":835,""id"":-36918777,""force"":0},{""t"":1785350093498,""x"":694,""y"":836,""id"":-36918777,""force"":0},{""t"":1785350093515,""x"":694,""y"":837,""id"":-36918777,""force"":0},{""t"":1785350093648,""x"":694,""y"":838,""id"":-36918777,""force"":0},{""t"":1785350093664,""x"":695,""y"":839,""id"":-36918777,""force"":0},{""t"":1785350093681,""x"":695,""y"":840,""id"":-36918777,""force"":0},{""t"":1785350093698,""x"":696,""y"":841,""id"":-36918777,""force"":0},{""t"":1785350093715,""x"":697,""y"":842,""id"":-36918777,""force"":0},{""t"":1785350093781,""x"":697,""y"":840,""id"":-36918777,""force"":0},{""t"":1785350093798,""x"":697,""y"":839,""id"":-36918777,""force"":0},{""t"":1785350093882,""x"":697,""y"":840,""id"":-36918777,""force"":0},{""t"":1785350093898,""x"":697,""y"":841,""id"":-36918777,""force"":0},{""t"":1785350093914,""x"":697,""y"":842,""id"":-36918777,""force"":0},{""t"":1785350094014,""x"":697,""y"":843,""id"":-36918777,""force"":0},{""t"":1785350094047,""x"":697,""y"":844,""id"":-36918777,""force"":0},{""t"":1785350094198,""x"":697,""y"":845,""id"":-36918777,""force"":0},{""t"":1785350094214,""x"":697,""y"":846,""id"":-36918777,""force"":0},{""t"":1785350094248,""x"":697,""y"":847,""id"":-36918777,""force"":0},{""t"":1785350094281,""x"":697,""y"":848,""id"":-36918777,""force"":0},{""t"":1785350094781,""x"":697,""y"":849,""id"":-36918777,""force"":0},{""t"":1785350095047,""x"":697,""y"":848,""id"":-36918777,""force"":0},{""t"":1785350095198,""x"":697,""y"":847,""id"":-36918777,""force"":0},{""t"":1785350095214,""x"":698,""y"":847,""id"":-36918777,""force"":0},{""t"":1785350095414,""x"":698,""y"":846,""id"":-36918777,""force"":0},{""t"":1785350095665,""x"":698,""y"":847,""id"":-36918777,""force"":0},{""t"":1785350095681,""x"":698,""y"":848,""id"":-36918777,""force"":0},{""t"":1785350096131,""x"":699,""y"":848,""id"":-36918777,""force"":0},{""t"":1785350096164,""x"":700,""y"":846,""id"":-36918777,""force"":0},{""t"":1785350096181,""x"":701,""y"":844,""id"":-36918777,""force"":0},{""t"":1785350096198,""x"":701,""y"":844,""id"":-36918777,""force"":0}]",,,,,,2026-07-29 18:34:51.266+00,2026-07-29 18:34:56.198+00,140,360,680,828.328125,,,,,12474,4932,28,28
1a6f3088-0e2b-43d6-bdd7-a071f3c2a4c0,b20226a8-b263-44ef-9ff3-aad04b5546bd,5c7223cb-90e7-4f54-953a-a8a843ee87ce,drag,7,2026-07-29 18:35:10.998+00,820,1056,2,"[{""t"":1785350109270,""x"":161,""y"":383,""id"":-36918769,""force"":0},{""t"":1785350109296,""x"":151,""y"":376,""id"":-36918769,""force"":0},{""t"":1785350109313,""x"":148,""y"":376,""id"":-36918769,""force"":0},{""t"":1785350109329,""x"":146,""y"":376,""id"":-36918769,""force"":0},{""t"":1785350109346,""x"":145,""y"":376,""id"":-36918769,""force"":0},{""t"":1785350109413,""x"":147,""y"":376,""id"":-36918769,""force"":0},{""t"":1785350109430,""x"":149,""y"":377,""id"":-36918769,""force"":0},{""t"":1785350109447,""x"":151,""y"":379,""id"":-36918769,""force"":0},{""t"":1785350109463,""x"":155,""y"":382,""id"":-36918769,""force"":0},{""t"":1785350109480,""x"":159,""y"":386,""id"":-36918769,""force"":0},{""t"":1785350109497,""x"":166,""y"":390,""id"":-36918769,""force"":0},{""t"":1785350109513,""x"":174,""y"":396,""id"":-36918769,""force"":0},{""t"":1785350109530,""x"":185,""y"":403,""id"":-36918769,""force"":0},{""t"":1785350109546,""x"":197,""y"":411,""id"":-36918769,""force"":0},{""t"":1785350109563,""x"":207,""y"":420,""id"":-36918769,""force"":0},{""t"":1785350109579,""x"":217,""y"":429,""id"":-36918769,""force"":0},{""t"":1785350109596,""x"":226,""y"":438,""id"":-36918769,""force"":0},{""t"":1785350109613,""x"":235,""y"":446,""id"":-36918769,""force"":0},{""t"":1785350109630,""x"":244,""y"":454,""id"":-36918769,""force"":0},{""t"":1785350109646,""x"":254,""y"":461,""id"":-36918769,""force"":0},{""t"":1785350109663,""x"":264,""y"":467,""id"":-36918769,""force"":0},{""t"":1785350109680,""x"":276,""y"":474,""id"":-36918769,""force"":0},{""t"":1785350109696,""x"":287,""y"":480,""id"":-36918769,""force"":0},{""t"":1785350109713,""x"":297,""y"":487,""id"":-36918769,""force"":0},{""t"":1785350109729,""x"":305,""y"":495,""id"":-36918769,""force"":0},{""t"":1785350109746,""x"":312,""y"":504,""id"":-36918769,""force"":0},{""t"":1785350109763,""x"":319,""y"":512,""id"":-36918769,""force"":0},{""t"":1785350109780,""x"":326,""y"":522,""id"":-36918769,""force"":0},{""t"":1785350109796,""x"":336,""y"":531,""id"":-36918769,""force"":0},{""t"":1785350109813,""x"":346,""y"":540,""id"":-36918769,""force"":0},{""t"":1785350109829,""x"":360,""y"":549,""id"":-36918769,""force"":0},{""t"":1785350109846,""x"":373,""y"":559,""id"":-36918769,""force"":0},{""t"":1785350109863,""x"":387,""y"":569,""id"":-36918769,""force"":0},{""t"":1785350109880,""x"":399,""y"":579,""id"":-36918769,""force"":0},{""t"":1785350109896,""x"":409,""y"":588,""id"":-36918769,""force"":0},{""t"":1785350109913,""x"":420,""y"":597,""id"":-36918769,""force"":0},{""t"":1785350109930,""x"":430,""y"":606,""id"":-36918769,""force"":0},{""t"":1785350109947,""x"":440,""y"":614,""id"":-36918769,""force"":0},{""t"":1785350109963,""x"":451,""y"":621,""id"":-36918769,""force"":0},{""t"":1785350109979,""x"":463,""y"":629,""id"":-36918769,""force"":0},{""t"":1785350109997,""x"":474,""y"":636,""id"":-36918769,""force"":0},{""t"":1785350110013,""x"":485,""y"":645,""id"":-36918769,""force"":0},{""t"":1785350110030,""x"":494,""y"":653,""id"":-36918769,""force"":0},{""t"":1785350110047,""x"":502,""y"":661,""id"":-36918769,""force"":0},{""t"":1785350110063,""x"":510,""y"":668,""id"":-36918769,""force"":0},{""t"":1785350110081,""x"":517,""y"":674,""id"":-36918769,""force"":0},{""t"":1785350110096,""x"":523,""y"":679,""id"":-36918769,""force"":0},{""t"":1785350110113,""x"":528,""y"":684,""id"":-36918769,""force"":0},{""t"":1785350110129,""x"":535,""y"":689,""id"":-36918769,""force"":0},{""t"":1785350110146,""x"":541,""y"":694,""id"":-36918769,""force"":0},{""t"":1785350110163,""x"":547,""y"":699,""id"":-36918769,""force"":0},{""t"":1785350110180,""x"":552,""y"":705,""id"":-36918769,""force"":0},{""t"":1785350110196,""x"":557,""y"":710,""id"":-36918769,""force"":0},{""t"":1785350110213,""x"":561,""y"":716,""id"":-36918769,""force"":0},{""t"":1785350110230,""x"":565,""y"":720,""id"":-36918769,""force"":0},{""t"":1785350110247,""x"":570,""y"":723,""id"":-36918769,""force"":0},{""t"":1785350110263,""x"":575,""y"":726,""id"":-36918769,""force"":0},{""t"":1785350110280,""x"":579,""y"":729,""id"":-36918769,""force"":0},{""t"":1785350110297,""x"":583,""y"":732,""id"":-36918769,""force"":0},{""t"":1785350110313,""x"":588,""y"":735,""id"":-36918769,""force"":0},{""t"":1785350110330,""x"":593,""y"":739,""id"":-36918769,""force"":0},{""t"":1785350110347,""x"":598,""y"":743,""id"":-36918769,""force"":0},{""t"":1785350110363,""x"":602,""y"":747,""id"":-36918769,""force"":0},{""t"":1785350110380,""x"":605,""y"":751,""id"":-36918769,""force"":0},{""t"":1785350110397,""x"":609,""y"":755,""id"":-36918769,""force"":0},{""t"":1785350110413,""x"":612,""y"":760,""id"":-36918769,""force"":0},{""t"":1785350110430,""x"":616,""y"":763,""id"":-36918769,""force"":0},{""t"":1785350110447,""x"":620,""y"":767,""id"":-36918769,""force"":0},{""t"":1785350110463,""x"":624,""y"":770,""id"":-36918769,""force"":0},{""t"":1785350110480,""x"":628,""y"":774,""id"":-36918769,""force"":0},{""t"":1785350110496,""x"":632,""y"":778,""id"":-36918769,""force"":0},{""t"":1785350110513,""x"":638,""y"":782,""id"":-36918769,""force"":0},{""t"":1785350110529,""x"":643,""y"":786,""id"":-36918769,""force"":0},{""t"":1785350110546,""x"":647,""y"":791,""id"":-36918769,""force"":0},{""t"":1785350110563,""x"":651,""y"":796,""id"":-36918769,""force"":0},{""t"":1785350110580,""x"":654,""y"":801,""id"":-36918769,""force"":0},{""t"":1785350110596,""x"":658,""y"":805,""id"":-36918769,""force"":0},{""t"":1785350110613,""x"":662,""y"":808,""id"":-36918769,""force"":0},{""t"":1785350110630,""x"":666,""y"":810,""id"":-36918769,""force"":0},{""t"":1785350110647,""x"":669,""y"":811,""id"":-36918769,""force"":0},{""t"":1785350110663,""x"":672,""y"":813,""id"":-36918769,""force"":0},{""t"":1785350110680,""x"":675,""y"":814,""id"":-36918769,""force"":0},{""t"":1785350110696,""x"":676,""y"":815,""id"":-36918769,""force"":0},{""t"":1785350110713,""x"":678,""y"":818,""id"":-36918769,""force"":0},{""t"":1785350110729,""x"":679,""y"":820,""id"":-36918769,""force"":0},{""t"":1785350110746,""x"":681,""y"":822,""id"":-36918769,""force"":0},{""t"":1785350110763,""x"":683,""y"":825,""id"":-36918769,""force"":0},{""t"":1785350110780,""x"":684,""y"":827,""id"":-36918769,""force"":0},{""t"":1785350110796,""x"":686,""y"":829,""id"":-36918769,""force"":0},{""t"":1785350110813,""x"":688,""y"":830,""id"":-36918769,""force"":0},{""t"":1785350110830,""x"":690,""y"":831,""id"":-36918769,""force"":0},{""t"":1785350110846,""x"":691,""y"":831,""id"":-36918769,""force"":0},{""t"":1785350110863,""x"":692,""y"":832,""id"":-36918769,""force"":0},{""t"":1785350110880,""x"":693,""y"":832,""id"":-36918769,""force"":0},{""t"":1785350110896,""x"":694,""y"":832,""id"":-36918769,""force"":0},{""t"":1785350110913,""x"":695,""y"":833,""id"":-36918769,""force"":0},{""t"":1785350110946,""x"":695,""y"":834,""id"":-36918769,""force"":0},{""t"":1785350110997,""x"":695,""y"":834,""id"":-36918769,""force"":0}]",,,,,,2026-07-29 18:35:09.27+00,2026-07-29 18:35:10.997+00,140,360,680,828.328125,,,,,823,1727,28,28
